user_id,gender,age
91027,Male,74.0
91028,Male,61.0
91029,Male,52.0
91030,Male,75.0
91031,Male,42.0
91032,Female,74.0
91033,Male,41.0
91034,Male,31.0
91035,Male,29.0
91036,Male,67.0
91037,Male,42.0
91038,Male,56.0
91039,nan,77.0
91040,Male,
91041,Male,29.0
91042,Male,46.0
91043,Male,31.0
91044,Male,72.0
91045,Male,53.0
91046,Male,31.0
91047,Male,62.0
91048,nan,29.0
91049,Male,21.0
91050,nan,46.0
91051,Male,49.0
91052,Male,46.0
91053,Male,
91054,Male,59.0
91055,Male,27.0
91056,Male,34.0
91057,Female,22.0
91058,nan,56.0
91059,Male,79.0
91060,Male,26.0
91061,Male,40.0
91062,Male,76.0
91063,Female,76.0
91064,Male,26.0
91065,Male,36.0
91066,nan,72.0
91067,Male,61.0
91068,nan,46.0
91069,Male,74.0
91070,Female,52.0
91071,Male,79.0
91072,Male,51.0
91073,Female,47.0
91074,nan,38.0
91075,Female,
91076,Male,53.0
91077,Male,78.0
91078,Male,29.0
91079,nan,56.0
91080,Male,65.0
91081,Male,26.0
91082,Male,28.0
91083,Male,40.0
91084,Male,
91085,Male,69.0
91086,nan,53.0
91087,Male,48.0
91088,Male,18.0
91089,Male,72.0
91090,nan,30.0
91091,Female,33.0
91092,Male,74.0
91093,Female,69.0
91094,Male,75.0
91095,Male,55.0
91096,Female,66.0
91097,Male,29.0
91098,nan,34.0
91099,nan,28.0
91100,Male,43.0
91101,Male,48.0
91102,Male,57.0
91103,Male,49.0
91104,Male,69.0
91105,Female,73.0
91106,nan,64.0
91107,Male,24.0
91108,Male,31.0
91109,Female,29.0
91110,Female,
91111,Male,21.0
91112,Male,50.0
91113,Male,34.0
91114,Female,62.0
91115,Male,43.0
91116,nan,44.0
91117,Female,52.0
91118,Male,32.0
91119,Female,20.0
91120,nan,79.0
91121,Male,74.0
91122,Female,66.0
91123,Male,27.0
91124,Male,51.0
91125,Male,56.0
91126,Male,69.0
91127,Male,43.0
91128,Male,59.0
91129,Female,
91130,Male,64.0
91131,Male,35.0
91132,Male,51.0
91133,Male,43.0
91134,Male,59.0
91135,Female,33.0
91136,Female,65.0
91137,Female,69.0
91138,Male,65.0
91139,Female,35.0
91140,Male,65.0
91141,Male,40.0
91142,Male,38.0
91143,Male,72.0
91144,Male,67.0
91145,Male,
91146,Male,44.0
91147,Male,39.0
91148,Female,47.0
91149,Male,47.0
91150,nan,74.0
91151,Male,52.0
91152,nan,69.0
91153,Male,
91154,Male,59.0
91155,Male,29.0
91156,Female,69.0
91157,Male,39.0
91158,Male,33.0
91159,nan,54.0
91160,Male,62.0
91161,nan,79.0
91162,Male,20.0
91163,Male,80.0
91164,nan,45.0
91165,Male,40.0
91166,Male,23.0
91167,Male,66.0
91168,Male,31.0
91169,Female,62.0
91170,Male,73.0
91171,Male,29.0
91172,Male,61.0
91173,Male,42.0
91174,Female,76.0
91175,Male,35.0
91176,nan,29.0
91177,Male,37.0
91178,Male,25.0
91179,Male,24.0
91180,Male,38.0
91181,nan,22.0
91182,Male,71.0
91183,Male,24.0
91184,Female,73.0
91185,Female,56.0
91186,Male,74.0
91187,Male,70.0
91188,Female,54.0
91189,Female,
91190,Male,
91191,Male,27.0
91192,Female,
91193,Male,26.0
91194,Female,22.0
91195,Female,46.0
91196,Male,44.0
91197,nan,79.0
91198,Male,47.0
91199,Male,77.0
91200,Male,26.0
91201,nan,37.0
91202,Male,72.0
91203,Female,42.0
91204,Male,28.0
91205,Male,38.0
91206,Male,
91207,Female,74.0
91208,Female,49.0
91209,Male,27.0
91210,Female,34.0
91211,Male,58.0
91212,Male,22.0
91213,nan,79.0
91214,Male,70.0
91215,Male,61.0
91216,Male,18.0
91217,Male,75.0
91218,Female,44.0
91219,Male,77.0
91220,Male,53.0
91221,Male,49.0
91222,Male,79.0
91223,Male,80.0
91224,Male,73.0
91225,Male,38.0
91226,Male,68.0
91227,Female,74.0
91228,nan,18.0
91229,Male,28.0
91230,Male,61.0
91231,Male,
91232,Male,20.0
91233,Male,65.0
91234,Male,43.0
91235,Female,50.0
91236,nan,
91237,Male,25.0
91238,Female,27.0
91239,Male,
91240,Male,71.0
91241,nan,59.0
91242,Male,59.0
91243,Male,19.0
91244,Male,22.0
91245,Male,43.0
91246,nan,34.0
91247,Male,34.0
91248,Male,22.0
91249,Male,20.0
91250,nan,50.0
91251,Female,73.0
91252,Male,28.0
91253,Female,30.0
91254,Male,33.0
91255,Male,67.0
91256,Male,56.0
91257,nan,35.0
91258,Male,28.0
91259,Male,71.0
91260,Male,34.0
91261,Male,30.0
91262,Male,42.0
91263,Female,75.0
91264,Male,32.0
91265,Male,61.0
91266,nan,74.0
91267,Male,61.0
91268,Male,36.0
91269,Male,79.0
91270,Female,23.0
91271,Male,52.0
91272,Male,23.0
91273,Male,62.0
91274,Male,
91275,Male,61.0
91276,Male,80.0
91277,Male,30.0
91278,Male,44.0
91279,Male,53.0
91280,nan,41.0
91281,Male,68.0
91282,Female,79.0
91283,Male,76.0
91284,Male,54.0
91285,nan,25.0
91286,Female,
91287,nan,34.0
91288,Male,35.0
91289,Male,76.0
91290,nan,26.0
91291,Male,79.0
91292,Male,27.0
91293,Male,70.0
91294,Female,24.0
91295,Male,19.0
91296,Male,39.0
91297,Male,30.0
91298,Male,19.0
91299,Male,66.0
91300,Male,27.0
91301,Male,36.0
91302,Female,21.0
91303,Male,61.0
91304,Male,75.0
91305,Male,62.0
91306,Male,22.0
91307,Male,34.0
91308,Male,72.0
91309,Male,63.0
91310,Male,43.0
91311,Male,78.0
91312,Male,18.0
91313,Male,33.0
91314,Female,54.0
91315,Female,64.0
91316,Male,50.0
91317,Female,20.0
91318,Female,37.0
91319,Male,63.0
91320,Male,63.0
91321,Female,
91322,Female,51.0
91323,Male,55.0
91324,Male,67.0
91325,Male,48.0
91326,Male,54.0
91327,Male,37.0
91328,Male,56.0
91329,Male,52.0
91330,Male,50.0
91331,nan,25.0
91332,Male,54.0
91333,Male,33.0
91334,Male,27.0
91335,Male,40.0
91336,Male,49.0
91337,Male,60.0
91338,Male,34.0
91339,Male,
91340,Female,33.0
91341,Female,76.0
91342,nan,72.0
91343,Male,62.0
91344,Male,27.0
91345,Male,31.0
91346,Female,50.0
91347,Male,34.0
91348,Male,47.0
91349,nan,20.0
91350,Male,71.0
91351,Male,24.0
91352,Male,
91353,Female,68.0
91354,Male,75.0
91355,Female,43.0
91356,Male,
91357,Male,40.0
91358,Female,57.0
91359,Female,57.0
91360,Male,56.0
91361,Male,23.0
91362,Male,65.0
91363,Female,30.0
91364,nan,78.0
91365,Female,39.0
91366,Male,66.0
91367,Female,70.0
91368,Male,38.0
91369,Male,77.0
91370,Male,25.0
91371,Male,35.0
91372,Female,38.0
91373,Male,31.0
91374,Male,75.0
91375,Male,29.0
91376,Male,22.0
91377,Male,21.0
91378,Female,29.0
91379,nan,74.0
91380,Female,36.0
91381,Male,78.0
91382,Male,55.0
91383,Male,31.0
91384,Male,39.0
91385,Male,73.0
91386,Male,33.0
91387,nan,71.0
91388,Male,74.0
91389,Male,43.0
91390,nan,61.0
91391,Male,30.0
91392,Male,
91393,Male,48.0
91394,Male,23.0
91395,Male,25.0
91396,Male,23.0
91397,Male,22.0
91398,Male,76.0
91399,Female,18.0
91400,Male,23.0
91401,Male,61.0
91402,Male,19.0
91403,Male,56.0
91404,Male,31.0
91405,Male,24.0
91406,Male,50.0
91407,Male,48.0
91408,Male,51.0
91409,Female,52.0
91410,Female,53.0
91411,Male,69.0
91412,Female,31.0
91413,Male,59.0
91414,Male,41.0
91415,Female,68.0
91416,Male,
91417,Male,20.0
91418,Male,44.0
91419,Male,24.0
91420,Female,19.0
91421,Male,42.0
91422,nan,24.0
91423,Male,73.0
91424,Female,27.0
91425,Male,
91426,Male,45.0
91427,nan,56.0
91428,nan,51.0
91429,nan,40.0
91430,Female,66.0
91431,Male,18.0
91432,Male,18.0
91433,Male,52.0
91434,Male,39.0
91435,Female,49.0
91436,Male,74.0
91437,Male,67.0
91438,Male,27.0
91439,Male,46.0
91440,Male,
91441,Male,
91442,Male,67.0
91443,Female,69.0
91444,Female,
91445,Male,49.0
91446,Female,24.0
91447,Male,35.0
91448,Female,54.0
91449,nan,34.0
91450,Male,18.0
91451,Female,51.0
91452,Male,58.0
91453,Male,24.0
91454,Female,45.0
91455,Male,28.0
91456,nan,78.0
91457,nan,
91458,nan,20.0
91459,Male,52.0
91460,Male,73.0
91461,Male,75.0
91462,Male,59.0
91463,nan,21.0
91464,Male,51.0
91465,Male,28.0
91466,Male,22.0
91467,Male,50.0
91468,Male,27.0
91469,Male,46.0
91470,Male,47.0
91471,Male,23.0
91472,Female,66.0
91473,Male,
91474,Male,59.0
91475,Male,29.0
91476,Female,60.0
91477,Female,28.0
91478,Male,80.0
91479,Male,67.0
91480,nan,49.0
91481,nan,33.0
91482,Female,28.0
91483,Male,73.0
91484,Female,57.0
91485,Male,57.0
91486,nan,
91487,Female,40.0
91488,Female,72.0
91489,Male,72.0
91490,Male,22.0
91491,Male,22.0
91492,Male,26.0
91493,Male,
91494,Male,57.0
91495,Male,80.0
91496,Male,42.0
91497,Female,58.0
91498,Male,60.0
91499,Male,46.0
91500,Male,23.0
91501,Male,24.0
91502,nan,60.0
91503,Male,56.0
91504,nan,22.0
91505,Female,31.0
91506,Male,74.0
91507,Male,79.0
91508,Male,50.0
91509,nan,50.0
91510,Male,53.0
91511,Male,24.0
91512,Male,21.0
91513,Male,19.0
91514,Male,44.0
91515,Male,
91516,Female,53.0
91517,Male,56.0
91518,Male,30.0
91519,Female,49.0
91520,Male,39.0
91521,Female,
91522,Male,50.0
91523,Male,31.0
91524,Female,64.0
91525,Female,44.0
91526,Male,51.0
91527,Female,80.0
91528,Female,39.0
91529,Female,78.0
91530,Female,33.0
91531,Male,80.0
91532,Female,63.0
91533,Male,35.0
91534,Female,37.0
91535,Male,26.0
91536,Male,26.0
91537,Female,63.0
91538,Male,23.0
91539,Male,59.0
91540,Female,30.0
91541,Male,52.0
91542,Male,69.0
91543,Male,20.0
91544,Male,26.0
91545,Male,51.0
91546,Female,62.0
91547,Female,39.0
91548,Male,80.0
91549,nan,58.0
91550,Male,40.0
91551,Male,35.0
91552,Female,78.0
91553,Male,
91554,Male,78.0
91555,Male,52.0
91556,Male,57.0
91557,Male,62.0
91558,Male,33.0
91559,Male,52.0
91560,Male,73.0
91561,Male,65.0
91562,Male,80.0
91563,Male,34.0
91564,Male,62.0
91565,Male,36.0
91566,Female,48.0
91567,Female,44.0
91568,Male,36.0
91569,Male,55.0
91570,Male,63.0
91571,Male,50.0
91572,Male,50.0
91573,Male,57.0
91574,Male,42.0
91575,Male,45.0
91576,Male,65.0
91577,Female,40.0
91578,Male,42.0
91579,Female,32.0
91580,Male,19.0
91581,Male,42.0
91582,Male,63.0
91583,Female,53.0
91584,Male,63.0
91585,Male,79.0
91586,Male,60.0
91587,Male,54.0
91588,Male,74.0
91589,Male,26.0
91590,Male,39.0
91591,Female,37.0
91592,Male,37.0
91593,Male,50.0
91594,Male,78.0
91595,Male,27.0
91596,Male,
91597,Male,40.0
91598,Male,35.0
91599,Male,39.0
91600,Male,63.0
91601,Male,51.0
91602,Male,19.0
91603,Male,
91604,Male,75.0
91605,Male,36.0
91606,Female,48.0
91607,Female,19.0
91608,nan,40.0
91609,Male,71.0
91610,Male,25.0
91611,Male,31.0
91612,nan,45.0
91613,Female,36.0
91614,Female,76.0
91615,Female,19.0
91616,Male,66.0
91617,Male,30.0
91618,Female,76.0
91619,Male,36.0
91620,nan,49.0
91621,Male,52.0
91622,Male,57.0
91623,Male,39.0
91624,nan,42.0
91625,Male,53.0
91626,Male,70.0
91627,Male,23.0
91628,nan,47.0
91629,Female,75.0
91630,Male,37.0
91631,Male,73.0
91632,Male,45.0
91633,Male,
91634,Male,23.0
91635,Male,44.0
91636,Female,29.0
91637,Female,
91638,Male,72.0
91639,Male,47.0
91640,Male,42.0
91641,Female,46.0
91642,Male,28.0
91643,Male,
91644,nan,67.0
91645,Male,64.0
91646,nan,72.0
91647,Male,21.0
91648,Male,21.0
91649,Male,
91650,Male,31.0
91651,Male,61.0
91652,Male,45.0
91653,Male,68.0
91654,Male,73.0
91655,Male,58.0
91656,Male,63.0
91657,Male,42.0
91658,Male,40.0
91659,Male,80.0
91660,Male,
91661,Male,23.0
91662,Male,26.0
91663,Female,49.0
91664,Male,
91665,Male,80.0
91666,Male,41.0
91667,Male,50.0
91668,Male,27.0
91669,Male,46.0
91670,Male,61.0
91671,Male,72.0
91672,Male,36.0
91673,Male,29.0
91674,nan,47.0
91675,Male,40.0
91676,Male,18.0
91677,Female,24.0
91678,Male,
91679,Female,45.0
91680,Male,78.0
91681,Male,54.0
91682,Male,60.0
91683,nan,49.0
91684,nan,58.0
91685,Female,56.0
91686,Male,46.0
91687,Female,
91688,Male,36.0
91689,Male,48.0
91690,nan,47.0
91691,Male,59.0
91692,Male,43.0
91693,Male,25.0
91694,Male,60.0
91695,Male,28.0
91696,Male,56.0
91697,Male,64.0
91698,Male,50.0
91699,Male,50.0
91700,Male,80.0
91701,Male,61.0
91702,Female,41.0
91703,Male,35.0
91704,Male,30.0
91705,Male,27.0
91706,Female,34.0
91707,Female,30.0
91708,Male,78.0
91709,Male,49.0
91710,Male,68.0
91711,nan,35.0
91712,Male,21.0
91713,Male,25.0
91714,Male,79.0
91715,Female,34.0
91716,Male,63.0
91717,Male,22.0
91718,nan,40.0
91719,Female,49.0
91720,Male,52.0
91721,Male,74.0
91722,Male,23.0
91723,Male,34.0
91724,Female,31.0
91725,Female,76.0
91726,Female,47.0
91727,Male,35.0
91728,Male,61.0
91729,Female,64.0
91730,Female,60.0
91731,Male,57.0
91732,Male,73.0
91733,Female,39.0
91734,Male,39.0
91735,Male,27.0
91736,Male,55.0
91737,Male,
91738,Male,45.0
91739,Female,26.0
91740,Male,76.0
91741,Male,62.0
91742,Male,57.0
91743,Male,60.0
91744,Male,53.0
91745,Male,71.0
91746,Male,
91747,Male,37.0
91748,Male,63.0
91749,Male,68.0
91750,Male,19.0
91751,Female,50.0
91752,Male,37.0
91753,Male,75.0
91754,Male,23.0
91755,Male,
91756,Male,23.0
91757,Male,
91758,Male,29.0
91759,Male,54.0
91760,Male,60.0
91761,Male,66.0
91762,Female,21.0
91763,Male,23.0
91764,Male,80.0
91765,Male,56.0
91766,Male,58.0
91767,Male,59.0
91768,Male,79.0
91769,Male,31.0
91770,Female,47.0
91771,Male,18.0
91772,Female,67.0
91773,Male,61.0
91774,Male,44.0
91775,Male,23.0
91776,Male,65.0
91777,Female,
91778,Male,58.0
91779,Male,56.0
91780,Male,60.0
91781,Male,23.0
91782,Male,75.0
91783,nan,37.0
91784,Male,65.0
91785,Male,26.0
91786,Male,79.0
91787,Female,71.0
91788,Male,56.0
91789,nan,73.0
91790,Male,45.0
91791,Male,70.0
91792,Male,74.0
91793,Male,75.0
91794,Male,80.0
91795,Male,35.0
91796,Female,18.0
91797,Female,56.0
91798,Female,53.0
91799,Male,38.0
91800,Male,58.0
91801,Male,24.0
91802,nan,32.0
91803,nan,75.0
91804,Male,38.0
91805,Female,67.0
91806,Male,33.0
91807,Male,36.0
91808,Female,56.0
91809,Male,30.0
91810,Male,28.0
91811,Male,52.0
91812,Female,49.0
91813,Male,52.0
91814,Male,80.0
91815,Female,64.0
91816,Male,74.0
91817,Male,
91818,Female,19.0
91819,Male,46.0
91820,Male,24.0
91821,Male,37.0
91822,Male,77.0
91823,Female,20.0
91824,Male,49.0
91825,Male,29.0
91826,Male,38.0
91827,Male,36.0
91828,Male,34.0
91829,Male,54.0
91830,Male,28.0
91831,Female,32.0
91832,Male,19.0
91833,Female,71.0
91834,Male,20.0
91835,Male,32.0
91836,Male,67.0
91837,Male,79.0
91838,Male,58.0
91839,Male,56.0
91840,Male,40.0
91841,Male,27.0
91842,Male,61.0
91843,Male,21.0
91844,Male,61.0
91845,Male,19.0
91846,Male,40.0
91847,Female,37.0
91848,Male,21.0
91849,Male,71.0
91850,Male,74.0
91851,Female,53.0
91852,Male,54.0
91853,Female,58.0
91854,Male,18.0
91855,Male,43.0
91856,Male,19.0
91857,Male,39.0
91858,Male,40.0
91859,Male,43.0
91860,nan,
91861,Male,42.0
91862,Male,49.0
91863,Male,44.0
91864,Male,25.0
91865,nan,31.0
91866,Male,24.0
91867,Female,77.0
91868,Male,29.0
91869,Male,51.0
91870,Male,56.0
91871,Male,80.0
91872,Female,55.0
91873,Female,33.0
91874,Female,
91875,Female,53.0
91876,Male,67.0
91877,Male,
91878,Male,24.0
91879,Male,72.0
91880,Male,69.0
91881,Male,46.0
91882,Male,71.0
91883,Male,19.0
91884,Male,37.0
91885,Male,
91886,Male,30.0
91887,Male,37.0
91888,Female,36.0
91889,Female,27.0
91890,Male,23.0
91891,nan,41.0
91892,Female,68.0
91893,Male,
91894,Male,74.0
91895,Male,61.0
91896,Male,70.0
91897,Male,74.0
91898,Female,19.0
91899,Male,27.0
91900,Male,24.0
91901,Male,29.0
91902,nan,36.0
91903,nan,18.0
91904,Male,77.0
91905,Male,75.0
91906,Male,80.0
91907,Male,28.0
91908,Male,77.0
91909,Male,68.0
91910,Male,77.0
91911,nan,19.0
91912,Male,48.0
91913,Male,46.0
91914,Male,56.0
91915,Male,79.0
91916,Male,32.0
91917,Male,45.0
91918,Male,26.0
91919,Female,45.0
91920,Female,63.0
91921,Female,21.0
91922,Female,51.0
91923,Male,
91924,Male,52.0
91925,Male,31.0
91926,nan,
91927,Male,30.0
91928,Male,27.0
91929,Male,51.0
91930,nan,43.0
91931,Male,59.0
91932,nan,49.0
91933,nan,24.0
91934,Male,35.0
91935,Male,20.0
91936,Female,24.0
91937,Male,28.0
91938,Male,67.0
91939,Female,67.0
91940,Male,65.0
91941,Male,35.0
91942,Male,19.0
91943,nan,72.0
91944,Male,54.0
91945,Male,23.0
91946,Male,29.0
91947,nan,36.0
91948,Female,39.0
91949,Male,47.0
91950,Male,26.0
91951,Male,25.0
91952,Male,36.0
91953,Male,74.0
91954,Female,32.0
91955,Male,52.0
91956,Male,35.0
91957,Male,80.0
91958,Male,64.0
91959,nan,18.0
91960,Male,21.0
91961,nan,70.0
91962,Male,31.0
91963,Male,46.0
91964,Male,68.0
91965,Male,20.0
91966,nan,25.0
91967,Male,69.0
91968,Male,31.0
91969,Male,47.0
91970,Female,35.0
91971,Male,
91972,Female,62.0
91973,Male,24.0
91974,Male,58.0
91975,Male,56.0
91976,Male,19.0
91977,Male,
91978,Female,52.0
91979,Male,58.0
91980,Male,61.0
91981,Male,64.0
91982,Male,34.0
91983,nan,63.0
91984,Female,26.0
91985,Female,45.0
91986,Male,75.0
91987,Male,38.0
91988,Male,
91989,Male,46.0
91990,nan,67.0
91991,Male,69.0
91992,Female,39.0
91993,Male,45.0
91994,Male,42.0
91995,Male,68.0
91996,Female,
91997,Male,77.0
91998,Male,36.0
91999,Female,32.0
92000,nan,37.0
92001,Female,28.0
92002,Male,41.0
92003,Female,54.0
92004,Male,65.0
92005,Male,25.0
92006,nan,29.0
92007,Male,36.0
92008,Female,66.0
92009,Male,44.0
92010,Male,68.0
92011,Male,25.0
92012,Male,46.0
92013,Male,25.0
92014,Male,38.0
92015,Male,
92016,Male,51.0
92017,Male,45.0
92018,Male,23.0
92019,Male,44.0
92020,Male,67.0
92021,Female,38.0
92022,Male,
92023,Male,65.0
92024,Male,47.0
92025,Male,30.0
92026,Male,65.0
92027,Male,21.0
92028,nan,68.0
92029,Male,27.0
92030,Male,49.0
92031,nan,29.0
92032,Male,38.0
92033,Female,19.0
92034,Male,61.0
92035,Male,30.0
92036,Male,43.0
92037,Male,28.0
92038,Male,58.0
92039,Male,79.0
92040,Male,28.0
92041,Male,45.0
92042,Female,40.0
92043,Female,27.0
92044,Male,21.0
92045,Male,52.0
92046,Female,31.0
92047,nan,36.0
92048,Male,22.0
92049,Male,31.0
92050,Female,26.0
92051,Male,19.0
92052,Male,32.0
92053,Male,74.0
92054,Male,70.0
92055,Male,66.0
92056,Male,51.0
92057,Male,21.0
92058,Female,27.0
92059,Male,56.0
92060,Male,33.0
92061,Female,75.0
92062,Male,48.0
92063,Male,28.0
92064,Male,27.0
92065,Male,24.0
92066,Male,20.0
92067,Male,25.0
92068,nan,31.0
92069,Female,36.0
92070,nan,39.0
92071,Female,19.0
92072,Male,65.0
92073,Male,71.0
92074,Male,67.0
92075,Male,31.0
92076,Female,48.0
92077,Female,68.0
92078,Male,22.0
92079,Female,44.0
92080,Male,62.0
92081,Male,54.0
92082,Female,34.0
92083,Male,24.0
92084,Female,69.0
92085,Male,63.0
92086,nan,23.0
92087,Male,61.0
92088,Male,73.0
92089,Male,43.0
92090,Male,55.0
92091,Male,76.0
92092,Male,67.0
92093,nan,52.0
92094,Male,22.0
92095,Male,32.0
92096,Female,77.0
92097,Male,37.0
92098,Male,30.0
92099,Male,61.0
92100,Male,21.0
92101,Male,69.0
92102,Male,33.0
92103,Male,26.0
92104,Male,74.0
92105,Female,27.0
92106,Female,48.0
92107,Female,35.0
92108,Male,20.0
92109,Male,71.0
92110,Male,62.0
92111,Male,31.0
92112,Male,51.0
92113,Male,23.0
92114,Male,47.0
92115,Male,59.0
92116,Male,80.0
92117,Male,77.0
92118,Male,52.0
92119,nan,20.0
92120,Male,52.0
92121,Male,25.0
92122,Female,55.0
92123,Male,40.0
92124,Male,38.0
92125,Male,20.0
92126,Male,68.0
92127,Female,26.0
92128,Male,62.0
92129,Male,75.0
92130,Male,30.0
92131,Male,26.0
92132,Male,18.0
92133,Female,79.0
92134,Male,55.0
92135,Female,24.0
92136,nan,29.0
92137,Male,67.0
92138,Male,62.0
92139,Male,77.0
92140,Female,25.0
92141,Male,34.0
92142,Female,37.0
92143,Male,64.0
92144,Male,45.0
92145,Male,46.0
92146,Male,49.0
92147,Female,30.0
92148,Male,37.0
92149,Male,72.0
92150,Male,78.0
92151,Male,40.0
92152,Female,70.0
92153,Female,57.0
92154,Male,54.0
92155,Male,41.0
92156,Male,34.0
92157,Female,32.0
92158,Male,42.0
92159,Male,58.0
92160,Male,55.0
92161,Male,30.0
92162,Male,49.0
92163,Female,31.0
92164,Female,46.0
92165,Male,29.0
92166,nan,65.0
92167,Male,65.0
92168,nan,77.0
92169,Male,38.0
92170,Male,66.0
92171,Female,50.0
92172,Male,29.0
92173,Male,23.0
92174,Male,63.0
92175,Male,67.0
92176,Male,20.0
92177,Male,71.0
92178,Male,28.0
92179,Male,18.0
92180,Male,40.0
92181,Male,65.0
92182,Male,23.0
92183,Male,22.0
92184,Male,68.0
92185,Female,37.0
92186,Male,68.0
92187,Male,41.0
92188,Male,56.0
92189,Male,45.0
92190,Female,54.0
92191,nan,33.0
92192,Male,37.0
92193,Male,77.0
92194,Male,26.0
92195,Male,53.0
92196,Male,50.0
92197,Male,80.0
92198,Male,76.0
92199,Male,62.0
92200,Male,47.0
92201,Female,28.0
92202,Female,30.0
92203,Male,36.0
92204,Female,66.0
92205,Male,24.0
92206,Female,39.0
92207,Male,47.0
92208,Female,50.0
92209,Male,31.0
92210,Male,62.0
92211,Male,49.0
92212,Male,51.0
92213,Female,23.0
92214,Female,52.0
92215,Male,18.0
92216,Male,71.0
92217,nan,59.0
92218,Female,
92219,Male,21.0
92220,Male,74.0
92221,Male,
92222,Male,
92223,Male,54.0
92224,Male,66.0
92225,Male,27.0
92226,Male,74.0
92227,Male,20.0
92228,Male,50.0
92229,Female,18.0
92230,Male,43.0
92231,Male,35.0
92232,Female,20.0
92233,Male,65.0
92234,nan,53.0
92235,Male,37.0
92236,Male,76.0
92237,Male,55.0
92238,Male,50.0
92239,Female,80.0
92240,Male,25.0
92241,Male,41.0
92242,nan,40.0
92243,Male,46.0
92244,Male,64.0
92245,Male,48.0
92246,Male,78.0
92247,Male,32.0
92248,Male,31.0
92249,Male,62.0
92250,Female,23.0
92251,Male,75.0
92252,Male,36.0
92253,Male,35.0
92254,Male,53.0
92255,Female,58.0
92256,Female,
92257,Male,54.0
92258,Male,31.0
92259,Male,32.0
92260,Male,67.0
92261,Female,49.0
92262,Male,56.0
92263,Male,30.0
92264,Male,54.0
92265,Male,34.0
92266,Female,51.0
92267,Male,71.0
92268,Male,53.0
92269,Male,53.0
92270,Male,24.0
92271,Female,75.0
92272,nan,46.0
92273,nan,76.0
92274,Male,
92275,Male,80.0
92276,Male,80.0
92277,Male,43.0
92278,Male,70.0
92279,Male,74.0
92280,Male,35.0
92281,Male,71.0
92282,Male,68.0
92283,Male,68.0
92284,Male,
92285,nan,20.0
92286,nan,24.0
92287,Male,66.0
92288,Male,52.0
92289,Male,62.0
92290,Male,56.0
92291,Male,27.0
92292,Male,47.0
92293,Female,66.0
92294,Male,62.0
92295,Male,79.0
92296,Male,25.0
92297,Male,
92298,Male,65.0
92299,Male,22.0
92300,Male,67.0
92301,Female,45.0
92302,Male,24.0
92303,Male,65.0
92304,Male,22.0
92305,Male,47.0
92306,Male,44.0
92307,Male,28.0
92308,Male,34.0
92309,Male,49.0
92310,Male,59.0
92311,Male,76.0
92312,Female,66.0
92313,Female,65.0
92314,nan,34.0
92315,Female,35.0
92316,nan,66.0
92317,Male,52.0
92318,nan,67.0
92319,Male,27.0
92320,Male,51.0
92321,nan,70.0
92322,Male,33.0
92323,Female,64.0
92324,nan,79.0
92325,Female,30.0
92326,Male,49.0
92327,Male,47.0
92328,Male,34.0
92329,Male,25.0
92330,Male,37.0
92331,nan,48.0
92332,Male,50.0
92333,nan,50.0
92334,Male,66.0
92335,Male,62.0
92336,Male,66.0
92337,Male,
92338,Male,69.0
92339,Male,37.0
92340,nan,
92341,Female,65.0
92342,Male,65.0
92343,Male,
92344,Male,28.0
92345,nan,61.0
92346,Female,32.0
92347,Male,58.0
92348,Female,53.0
92349,Male,
92350,Female,23.0
92351,Male,46.0
92352,Male,50.0
92353,nan,62.0
92354,Male,43.0
92355,Female,72.0
92356,nan,62.0
92357,Male,55.0
92358,nan,40.0
92359,Male,31.0
92360,Male,
92361,Female,35.0
92362,Male,42.0
92363,Male,62.0
92364,Male,59.0
92365,Male,43.0
92366,Male,69.0
92367,Male,79.0
92368,Female,55.0
92369,nan,80.0
92370,nan,64.0
92371,Female,64.0
92372,Male,38.0
92373,nan,
92374,Male,53.0
92375,Male,58.0
92376,nan,23.0
92377,Male,21.0
92378,Female,34.0
92379,Male,39.0
92380,Male,23.0
92381,Male,79.0
92382,Male,64.0
92383,Male,77.0
92384,Male,23.0
92385,Male,35.0
92386,Male,67.0
92387,Male,80.0
92388,Female,57.0
92389,Male,80.0
92390,Male,50.0
92391,nan,29.0
92392,Female,66.0
92393,nan,55.0
92394,Male,65.0
92395,Female,27.0
92396,Male,59.0
92397,Male,69.0
92398,Male,
92399,Male,36.0
92400,Male,21.0
92401,Female,26.0
92402,nan,41.0
92403,Male,37.0
92404,Female,66.0
92405,Male,32.0
92406,Male,37.0
92407,Male,48.0
92408,Male,80.0
92409,nan,39.0
92410,Female,19.0
92411,Male,
92412,Male,24.0
92413,Male,32.0
92414,Male,42.0
92415,Male,70.0
92416,Male,25.0
92417,Male,64.0
92418,Male,25.0
92419,Male,26.0
92420,Male,60.0
92421,Male,51.0
92422,Male,71.0
92423,Male,28.0
92424,Male,31.0
92425,Male,67.0
92426,Male,51.0
92427,Male,18.0
92428,Male,57.0
92429,Female,65.0
92430,Female,71.0
92431,Male,52.0
92432,Male,
92433,Male,64.0
92434,Male,31.0
92435,Male,24.0
92436,Male,20.0
92437,Female,41.0
92438,Male,54.0
92439,Male,75.0
92440,Male,48.0
92441,Female,66.0
92442,Male,45.0
92443,Female,47.0
92444,nan,45.0
92445,nan,56.0
92446,Female,54.0
92447,Male,61.0
92448,Male,24.0
92449,Male,
